_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
6708267e3b43e6c05dc61667,,122.45,100,122.45,71.88,56;0;0;0,words,10,-1,1,5.49,0,2.03,false,false,english,none,normal,false,false,false,,1728587390000
670826733b43e6c05dc615b5,,130,100,130,64.03,47;0;0;0,words,10,-1,2,4.34,0,3.45,false,false,english,none,normal,false,false,false,,1728587379000
670812423b43e6c05dc4c823,,131.1,100,131.1,88.4,50;0;0;0,words,10,-1,2,4.58,0,6.11,false,false,english,none,normal,false,false,false,,1728582210000
6705d8003b43e6c05da8dec1,,138.22,100,138.22,72.69,51;0;0;0,words,10,-1,0,4.43,0,0,false,false,english,none,normal,false,false,false,,1728436224000
6705d7fa3b43e6c05da8de92,,129.93,100,129.93,90.83,51;0;0;0,words,10,-1,0,4.71,0,0,false,false,english,none,normal,false,false,false,,1728436218000
6705d7e13b43e6c05da8dda2,,138.55,100,138.55,59.1,48;0;0;0,words,10,-1,0,4.16,0,0,false,false,english,none,normal,false,false,false,,1728436193000
6705d7db3b43e6c05da8dd64,,131.25,100,131.25,86.9,50;0;0;0,words,10,-1,4,4.57,0,6.63,false,false,english,none,normal,false,false,false,,1728436187000
6705d72b3b43e6c05da8d740,,124.57,96.15,134.95,89.67,48;1;0;1,words,10,-1,13,4.62,0,28.35,false,false,english,none,normal,false,false,false,,1728436011000
67053ec03b43e6c05da09156,,135.12,100,135.12,68.68,48;0;0;0,words,10,-1,4,4.26,0,10.23,false,false,english,none,normal,false,false,false,,1728396992000
67053eac3b43e6c05da08fe2,,128.47,98.18,128.47,51.94,54;0;0;0,words,10,-1,0,5.04,0,0,false,false,english,none,normal,false,false,false,,1728396972000
67053ea53b43e6c05da08f60,,127.95,100,127.95,81.43,58;0;0;0,words,10,-1,1,5.44,0,1.91,false,false,english,none,normal,false,false,false,,1728396965000
67043c223b43e6c05d9596c3,,125.53,100,125.53,85.77,51;0;0;0,words,10,-1,3,4.88,0,5.23,false,false,english,none,normal,false,false,false,,1728330786000
67043c113b43e6c05d9595d7,,147.5,100,147.5,96.63,46;0;0;0,words,10,-1,0,3.74,0,0,false,false,english,none,normal,false,false,false,,1728330769000
67043c0c3b43e6c05d959594,,147.75,100,147.75,72.29,54;0;0;0,words,10,-1,1,4.39,0,0.63,false,false,english,none,normal,false,false,false,,1728330764000
670047703b43e6c05d6db1c3,,134,100,134,58.23,56;0;0;0,words,10,-1,2,5.02,0,6.08,false,false,english,none,normal,false,false,false,,1728071536000
670047623b43e6c05d6db0ff,,137.95,100,137.95,91.3,52;0;0;0,words,10,-1,0,4.52,0,0,false,false,english,none,normal,false,false,false,,1728071522000
670046cc3b43e6c05d6da8c0,,125.4,100,125.4,83.12,52;0;0;0,words,10,-1,1,4.98,0,1.4,false,false,english,none,normal,false,false,false,,1728071372000
670046c33b43e6c05d6da84f,,137.69,100,137.69,85.59,51;0;0;0,words,10,-1,3,4.44,0,4.15,false,false,english,none,normal,false,false,false,,1728071363000
670046b63b43e6c05d6da7a0,,126.71,100,126.71,95.77,41;0;0;0,words,10,-1,2,3.88,0,4.58,false,false,english,none,normal,false,false,false,,1728071350000
670046aa3b43e6c05d6da6f1,,135.04,94,150.05,92.56,45;2;0;0,words,10,-1,0,4,1,0,false,false,english,none,normal,false,false,false,,1728071338000
670046a43b43e6c05d6da69f,,107.96,100,107.96,81.04,50;0;0;0,words,10,-1,3,5.56,0,4.21,false,false,english,none,normal,false,false,false,,1728071332000
670046973b43e6c05d6da5d5,,136.19,100,136.19,66.85,49;0;0;0,words,10,-1,0,4.32,0,0,false,false,english,none,normal,false,false,false,,1728071319000
670044c13b43e6c05d6d8d2b,,140.11,100,140.11,69.67,50;0;0;0,words,10,-1,4,4.28,0,6.41,false,false,english,none,normal,false,false,false,,1728070849000
670021d03b43e6c05d6b5994,,126.93,100,126.93,80.27,47;0;0;0,words,10,-1,5,4.44,0,13.51,false,false,english,none,normal,false,false,false,,1728061904000
670021b03b43e6c05d6b5765,,128.73,100,128.73,80.42,60;0;0;0,words,10,-1,8,5.59,0,13.17,false,false,english,none,normal,false,false,false,,1728061872000
670021883b43e6c05d6b54a4,,152.8,100,152.8,53.91,51;0;0;0,words,10,-1,1,4.01,0,0.87,false,false,english,none,normal,false,false,false,,1728061832000
67001ff93b43e6c05d6b38a5,,124.97,100,124.97,84.34,51;0;0;0,words,10,-1,1,4.9,0,1.01,false,false,english,none,normal,false,false,false,,1728061433000
67001ff03b43e6c05d6b37ed,,126.17,100,126.17,57.97,53;0;0;0,words,10,-1,0,5.04,0,0,false,false,english,none,normal,false,false,false,,1728061424000
67001fe93b43e6c05d6b3774,,130.17,100,130.17,75.71,48;0;0;0,words,10,-1,5,4.43,0,6.57,false,false,english,none,normal,false,false,false,,1728061417000
67001fd83b43e6c05d6b3644,,116.06,100,116.06,76.97,53;0;0;0,words,10,-1,0,5.48,0,0,false,false,english,none,normal,false,false,false,,1728061400000
66fef6a83b43e6c05d5dfb84,,148.67,100,148.67,95.12,56;0;0;0,words,10,-1,7,4.52,0,9.79,false,false,english,none,normal,false,false,false,,1727985320000
66fef68d3b43e6c05d5dfa24,,137.17,100,137.17,60.44,47;0;0;0,words,10,-1,14,4.11,0,25.72,false,false,english,none,normal,false,false,false,,1727985293000
66fef5fa3b43e6c05d5df25e,,114.33,100,114.33,68.29,52;0;0;0,words,10,-1,3,5.46,0,6.98,false,false,english,none,normal,false,false,false,,1727985146000
66fef5e83b43e6c05d5df173,,138.15,100,138.15,88.66,52;0;0;0,words,10,-1,15,4.52,0,20.6,false,false,english,none,normal,false,false,false,,1727985128000
66feb3473b43e6c05d596511,,123.45,100,123.45,59.12,44;0;0;0,words,10,-1,0,4.28,0,0,false,false,english,none,normal,false,false,false,,1727968071000
66feb3413b43e6c05d5964a0,,127.49,100,127.49,59.66,45;0;0;0,words,10,-1,0,4.24,0,0,false,false,english,none,normal,false,false,false,,1727968065000
66feb31c3b43e6c05d5961e3,,133.93,100,133.93,73.87,49;0;0;0,words,10,-1,0,4.39,0,0,false,false,english,none,normal,false,false,false,,1727968028000
66fd9c1c3b43e6c05d4d6e5a,,115.82,100,115.82,70.59,51;0;0;0,words,10,-1,3,5.28,0,7.13,false,false,english,none,normal,false,false,false,,1727896604000
66fd9c0c3b43e6c05d4d6d5c,,123.63,100,123.63,76.93,55;0;0;0,words,10,-1,16,5.34,0,39.75,false,false,english,none,normal,false,false,false,,1727896588000
66fd97bd3b43e6c05d4d2a47,,133.24,94.23,147.41,62.72,47;2;0;0,words,10,-1,2,4.23,0,4.25,false,false,english,none,normal,false,false,false,,1727895485000
66fd97a03b43e6c05d4d2890,,138.33,100,138.33,64.78,48;0;0;0,words,10,-1,2,4.16,0,7.74,false,false,english,none,normal,false,false,false,,1727895456000
66fd978a3b43e6c05d4d2731,,129.38,100,129.38,53.36,54;0;0;0,words,10,-1,0,5.01,1,0,false,false,english,none,normal,false,false,false,,1727895434000
66fd94123b43e6c05d4cef23,,69.59,93.69,69.59,69.36,104;0;0;0,words,10,-1,0,17.93,0,0,false,false,english_450k,none,normal,false,false,false,,1727894546000
66fd93fe3b43e6c05d4cede5,,61.22,90.35,61.22,60,103;0;0;0,words,10,-1,0,20.19,0,0,false,false,english_450k,none,normal,false,false,false,,1727894526000
66fd93da3b43e6c05d4ceb9b,true,142.75,100,142.75,94.33,57;0;0;0,words,10,-1,0,4.79,0,0,false,false,english_1k,none,normal,false,false,false,,1727894490000
66fd93d03b43e6c05d4ceb0d,,121.94,100,121.94,81.59,57;0;0;0,words,10,-1,2,5.61,0,4.79,false,false,english,none,normal,false,false,false,,1727894480000
66fd93c33b43e6c05d4cea16,,130.73,100,130.73,94.7,50;0;0;0,words,10,-1,0,4.59,0,0,false,false,english,none,normal,false,false,false,,1727894467000
66fd933c3b43e6c05d4ce169,,118.71,98.08,118.71,58.07,51;0;0;0,words,10,-1,2,5.16,0,3.2,false,false,english,none,normal,false,false,false,,1727894332000
66fd93303b43e6c05d4ce09a,,143.96,100,143.96,72.92,53;0;0;0,words,10,-1,4,4.42,0,15.1,false,false,english,none,normal,false,false,false,,1727894320000
66fd92fa3b43e6c05d4cdd0c,,141.73,100,141.73,96.53,57;0;0;0,words,10,-1,0,4.83,0,0,false,false,english,none,normal,false,false,false,,1727894266000
66fd92ed3b43e6c05d4cdc38,,106.44,98.4,109.1,83.26,120;0;0;1,words,25,-1,8,13.53,0,13,false,false,english,none,normal,false,false,false,,1727894253000
66fd92c13b43e6c05d4cd92b,,111.17,93.59,121.56,72.62,139;4;0;0,time,15,-1,5,15,0,13.75,false,false,english,none,normal,false,false,false,,1727894209000
66fd92943b43e6c05d4cd5d1,,119.98,100,119.98,87.68,57;0;0;0,words,10,-1,1,5.7,0,1.25,false,false,english,none,normal,false,false,false,,1727894164000
66fd928b3b43e6c05d4cd527,,128.2,100,128.2,57.99,46;0;0;0,words,10,-1,2,4.31,0,3.73,false,false,english,none,normal,false,false,false,,1727894155000
66fd91bc3b43e6c05d4cc6ec,,147.57,100,147.57,77.78,54;0;0;0,words,10,-1,1,4.39,0,1.4,false,false,english,none,normal,false,false,false,,1727893948000
66fd91b53b43e6c05d4cc662,,133.79,100,133.79,88.15,53;0;0;0,words,10,-1,5,4.75,0,10.57,false,false,english,none,normal,false,false,false,,1727893941000
66fd91163b43e6c05d4cba94,,138.35,100,138.35,64.78,48;0;0;0,words,10,-1,0,4.16,0,0,false,false,english,none,normal,false,false,false,,1727893782000
66fd91103b43e6c05d4cba2c,,137.38,95.45,153.68,66.81,59;2;0;0,words,10,-1,0,5.15,0,0,false,false,english,none,normal,false,false,false,,1727893776000
66fd91083b43e6c05d4cb9a5,,84.01,92.86,98.01,89.77,48;3;0;0,words,10,-1,0,6.86,0,0,false,false,english,none,normal,false,false,false,,1727893768000
66fd90fb3b43e6c05d4cb8b6,,67.53,86,86.58,78.44,39;5;0;1,words,10,-1,0,6.93,0,0,false,false,english,none,normal,false,false,false,,1727893755000
66fd90ee3b43e6c05d4cb7ce,,61.21,76.6,95.89,79.04,30;6;2;0,words,10,-1,0,5.88,0,0,false,false,english,none,normal,false,false,false,,1727893742000
66fd90df3b43e6c05d4cb6d2,,135.5,100,135.5,79.02,50;0;0;0,words,10,-1,1,4.43,0,1.19,false,false,english,none,normal,false,false,false,,1727893727000
66fd90d53b43e6c05d4cb626,,98.62,100,98.62,68.37,43;0;0;0,words,10,-1,0,5.23,0,0,false,false,english,none,normal,false,false,false,,1727893717000
66fd90ca3b43e6c05d4cb549,,41.44,84.31,70.45,61.25,30;5;0;0,words,10,-1,1,8.69,0,3.67,false,false,english,none,normal,false,false,false,,1727893706000
66fd90b33b43e6c05d4cb39f,,144.11,100,144.11,88.47,46;0;0;0,words,10,-1,1,3.83,0,0.71,false,false,english,none,normal,false,false,false,,1727893683000
66fd90453b43e6c05d4cab9d,,132.4,100,132.4,58.46,45;0;0;0,words,10,-1,4,4.08,0,2.61,false,false,english,none,normal,false,false,false,,1727893573000
66fd90313b43e6c05d4caa2c,,116.94,93.88,130.22,88.99,44;2;0;0,words,10,-1,2,4.52,0,2.56,false,false,english,none,normal,false,false,false,,1727893553000
66fd90273b43e6c05d4ca971,,134.4,100,134.4,84.22,51;0;0;0,words,10,-1,1,4.55,0,2.93,false,false,english,none,normal,false,false,false,,1727893543000
66fd901b3b43e6c05d4ca888,,122.54,97.96,122.54,75.19,48;0;0;0,words,10,-1,7,4.7,0,15.22,false,false,english,none,normal,false,false,false,,1727893531000
66fd7c053b43e6c05d4b2dea,,137.2,100,137.2,65.4,48;0;0;0,words,10,-1,9,4.2,0,19.97,false,false,english,none,normal,false,false,false,,1727888389000
66fd7bc63b43e6c05d4b291a,,141.41,100,141.41,87,55;0;0;0,words,10,-1,0,4.67,0,0,false,false,english,none,normal,false,false,false,,1727888326000
66fd7bc03b43e6c05d4b2884,,130.2,100,130.2,87.53,51;0;0;0,words,10,-1,3,4.7,0,7.2,false,false,english,none,normal,false,false,false,,1727888320000
66fd62173b43e6c05d493dcc,,145.01,100,145.01,88.24,48;0;0;0,words,10,-1,1,3.97,0,0.78,false,false,english,none,normal,false,false,false,,1727881751000
66fd62103b43e6c05d493d43,,122.83,100,122.83,58.99,53;0;0;0,words,10,-1,3,5.18,0,11.6,false,false,english,none,normal,false,false,false,,1727881744000
66fd61fb3b43e6c05d493ba3,,128.04,100,128.04,67.03,55;0;0;0,words,10,-1,1,5.15,0,1.77,false,false,english,none,normal,false,false,false,,1727881723000
66fd61f23b43e6c05d493af5,,135.91,100,135.91,93.23,53;0;0;0,words,10,-1,4,4.68,0,10.96,false,false,english,none,normal,false,false,false,,1727881714000
66fd61d03b43e6c05d49383e,,159.25,100,159.25,96.73,50;0;0;0,words,10,-1,1,3.77,0,0.84,false,false,english,none,normal,false,false,false,,1727881680000
66fd61b93b43e6c05d493657,,7.26,95.24,8.52,0,23;0;0;2,words,10,-1,2,38.03,6,53.32,false,false,chinese_simplified,none,normal,false,false,false,,1727881657000
66fb01ea3b43e6c05d2cdd2b,true,10.06,100,10.06,0.4,29;0;0;0,words,10,-1,0,34.6,4,0,false,false,chinese_simplified,none,normal,false,false,false,,1727726058000
66fb014f3b43e6c05d2cd41e,true,75.4,96.84,75.4,69.53,92;0;0;0,words,10,-1,2,14.64,0,14.74,false,false,english_450k,none,normal,false,false,false,,1727725903000
66fb01293b43e6c05d2cd202,,123.27,100,123.27,74.84,46;0;0;0,words,10,-1,17,4.48,0,52.89,false,false,english,none,normal,false,false,false,,1727725865000
66fb00053b43e6c05d2cc198,,107.35,95,123.87,86.65,52;2;0;1,words,10,-1,0,5.81,0,0,false,false,english_1k,none,normal,false,false,false,,1727725573000
66fafffe3b43e6c05d2cc137,,108.24,100,108.24,70.33,57;0;0;0,words,10,-1,8,6.32,0,22.2,false,false,english_1k,none,normal,false,false,false,,1727725566000
66faffd23b43e6c05d2cbeb7,,123.36,100,123.36,70.18,55;0;0;0,words,10,-1,3,5.35,0,8.77,false,false,english,none,normal,false,false,false,,1727725522000
66fafcc93b43e6c05d2c935b,,116.58,100,116.58,57.96,49;0;0;0,words,10,-1,1,5.04,0,0.96,false,false,english,none,normal,false,false,false,,1727724745000
66fafcc03b43e6c05d2c92e4,,130.16,100,130.16,59.66,45;0;0;0,words,10,-1,9,4.15,0,17.34,false,false,english,none,normal,false,false,false,,1727724736000
66fafca13b43e6c05d2c9105,,130.43,100,130.43,92.43,50;0;0;0,words,10,-1,1,4.6,0,1.01,false,false,english,none,normal,false,false,false,,1727724705000
66fafc413b43e6c05d2c8b47,,157.47,100,157.47,94.37,51;0;0;0,words,10,-1,1,3.89,0,0.73,false,false,english,none,normal,false,false,false,,1727724608000
66fafbf33b43e6c05d2c86a3,,142.29,100,142.29,52.47,49;0;0;0,words,10,-1,0,4.13,0,0,false,false,english,none,normal,false,false,false,,1727724531000
66fafba33b43e6c05d2c8205,,144.09,100,144.09,66.96,51;0;0;0,words,10,-1,1,4.25,0,0.07,false,false,english,none,normal,false,false,false,,1727724451000
66fafb9c3b43e6c05d2c8195,,123.38,100,123.38,77.48,50;0;0;0,words,10,-1,0,4.86,0,0,false,false,english,none,normal,false,false,false,,1727724444000
66f9c18e66c51bbe1469201a,,120.7,100,120.7,70.47,53;0;0;0,words,10,-1,8,5.27,0,20.96,false,false,english,none,normal,false,false,false,,1727644046000
66f6f70666c51bbe144f0618,,123.73,100,123.73,78.52,57;0;0;0,words,10,-1,7,5.53,0,12.5,false,false,english,none,normal,false,false,false,,1727461126000
66f6f60c66c51bbe144ef688,,150.24,100,150.24,87.92,50;0;0;0,words,10,-1,0,3.99,0,0,false,false,english,none,normal,false,false,false,,1727460876000
66f6f60766c51bbe144ef641,,137.1,100,137.1,68.68,48;0;0;0,words,10,-1,0,4.2,0,0,false,false,english,none,normal,false,false,false,,1727460871000
66f6f5b966c51bbe144ef172,,152.66,100,152.66,88.41,50;0;0;0,words,10,-1,1,3.93,0,1.69,false,false,english,none,normal,false,false,false,,1727460793000
66f6f5b166c51bbe144ef0ed,,131.68,100,131.68,91.29,54;0;0;0,words,10,-1,1,4.92,0,0.01,false,false,english,none,normal,false,false,false,,1727460785000
66f6e54766c51bbe144dd725,,126.44,100,126.44,64.87,54;0;0;0,words,10,-1,9,5.12,0,19.96,false,false,english,none,normal,false,false,false,,1727456583000
66f6e0b966c51bbe144d828a,,125.09,100,125.09,64.56,53;0;0;0,words,10,-1,5,5.08,0,11.31,false,false,english,none,normal,false,false,false,,1727455417000
66f6e0a266c51bbe144d8110,,114.34,100,114.34,59.84,48;0;0;0,words,10,-1,1,5.04,0,1.78,false,false,english,none,normal,false,false,false,,1727455394000
66f6e09066c51bbe144d7faf,,130.77,100,130.77,90.04,49;0;0;0,words,10,-1,1,4.5,0,3.24,false,false,english,none,normal,false,false,false,,1727455376000
66f6e08666c51bbe144d7eef,,136.19,100,136.19,73.92,50;0;0;0,words,10,-1,0,4.41,0,0,false,false,english,none,normal,false,false,false,,1727455366000
66f6e07d66c51bbe144d7e48,,124.72,97.96,124.72,55.67,48;0;0;0,words,10,-1,0,4.62,0,0,false,false,english,none,normal,false,false,false,,1727455357000
66f6e07766c51bbe144d7ddb,,143.6,100,143.6,62.6,50;0;0;0,words,10,-1,0,4.18,0,0,false,false,english,none,normal,false,false,false,,1727455351000
66f6e01766c51bbe144d774c,,146.3,100,146.3,68.1,53;0;0;0,words,10,-1,0,4.35,0,0,false,false,english,none,normal,false,false,false,,1727455255000
66f6e01166c51bbe144d76d9,,141.36,100,141.36,70.01,51;0;0;0,words,10,-1,1,4.33,0,0.65,false,false,english,none,normal,false,false,false,,1727455249000
66f6e00a66c51bbe144d7664,,111.93,100,111.93,69.68,59;0;0;0,words,10,-1,3,6.33,0,9.54,false,false,english,none,normal,false,false,false,,1727455242000
66f6ca4566c51bbe144bdfb6,,118.6,100,118.6,70.9,44;0;0;0,words,10,-1,0,4.45,0,0,false,false,english,none,normal,false,false,false,,1727449669000
66f6ca3e66c51bbe144bdf49,,104.07,100,104.07,85.46,49;0;0;0,words,10,-1,1,5.65,0,1.05,false,false,english,none,normal,false,false,false,,1727449662000
66f6ca3466c51bbe144bde90,,117.56,100,117.56,83.67,49;0;0;0,words,10,-1,3,5,0,8.93,false,false,english,none,normal,false,false,false,,1727449652000
66f6ca2066c51bbe144bdd30,,133.43,100,133.43,57.99,46;0;0;0,words,10,-1,1,4.14,0,2.11,false,false,english,none,normal,false,false,false,,1727449632000
66f6c85f66c51bbe144bbc3a,,134.81,100,134.81,70.34,50;0;0;0,words,10,-1,0,4.45,0,0,false,false,english,none,normal,false,false,false,,1727449183000
66f6c85666c51bbe144bbb96,,136.2,100,136.2,70.1,48;0;0;0,words,10,-1,0,4.23,0,0,false,false,english,none,normal,false,false,false,,1727449174000
66f6c84e66c51bbe144bbafb,,33.73,96.3,33.73,51.99,52;0;0;0,words,10,-1,4,18.5,0,17.08,false,false,english,none,normal,false,false,false,,1727449166000
66f6c81c66c51bbe144bb70e,,121.64,100,121.64,88.74,49;0;0;0,words,10,-1,0,4.83,0,0,false,false,english,none,normal,false,false,false,,1727449116000
66f6c81666c51bbe144bb69c,,141.58,100,141.58,67.14,50;0;0;0,words,10,-1,6,4.24,0,12.15,false,false,english,none,normal,false,false,false,,1727449110000
66f6c71566c51bbe144ba2d6,,149.24,100,149.24,87.05,45;0;0;0,words,10,-1,0,3.62,0,0,false,false,english,none,normal,false,false,false,,1727448853000
66f6c71066c51bbe144ba28d,,124.38,100,124.38,54.07,52;0;0;0,words,10,-1,2,5.02,1,4.42,false,false,english,none,normal,false,false,false,,1727448848000
66f6c70366c51bbe144ba181,,133.36,100,133.36,89.42,51;0;0;0,words,10,-1,2,4.59,0,4.29,false,false,english,none,normal,false,false,false,,1727448835000
66f5bcca66c51bbe14405276,,140.71,100,140.71,66.37,52;0;0;0,words,10,-1,12,4.43,0,41.95,false,false,english,none,normal,false,false,false,,1727380682000
66f5bc5766c51bbe14404c2f,,122.16,100,122.16,79.13,46;0;0;0,words,10,-1,0,4.52,0,0,false,false,english,none,normal,false,false,false,,1727380567000
66f5bbcb66c51bbe14404446,,113.92,100,113.92,85.35,54;0;0;0,words,10,-1,5,5.69,0,12.82,false,false,english,none,normal,false,false,false,,1727380427000
66f5bb9f66c51bbe144041dd,,131.96,100,131.96,88.28,53;0;0;0,words,10,-1,2,4.82,0,5.03,false,false,english,none,normal,false,false,false,,1727380383000
66f5b7b166c51bbe14400a22,,109.79,100,109.79,79.51,51;0;0;0,words,10,-1,0,5.57,0,0,false,false,english,none,normal,false,false,false,,1727379377000
66f5b7aa66c51bbe144009cc,,113.17,100,113.17,70.13,61;0;0;0,words,10,-1,3,6.47,0,8.93,false,false,english,none,normal,false,false,false,,1727379370000
66f5b79766c51bbe144008d9,,118.38,100,118.38,69,52;0;0;0,words,10,-1,2,5.27,0,4.52,false,false,english,none,normal,false,false,false,,1727379351000
66f5b78a66c51bbe14400815,,118.18,98.04,118.18,50.3,50;0;0;0,words,10,-1,0,5.08,0,0,false,false,english,none,normal,false,false,false,,1727379338000
66f5b78466c51bbe144007ad,,128.16,100,128.16,69.28,56;0;0;0,words,10,-1,2,5.24,0,3.79,false,false,english,none,normal,false,false,false,,1727379332000
66f5908466c51bbe143d55ef,,117.4,94.23,132.71,91.79,46;2;0;0,words,10,-1,2,4.7,0,4.18,false,false,english,none,normal,false,false,false,,1727369348000
66f5907766c51bbe143d5517,,117.75,100,117.75,89.62,45;0;0;0,words,10,-1,3,4.59,0,5.43,false,false,english,none,normal,false,false,false,,1727369335000
66f55ff266c51bbe143990ce,,127.52,100,127.52,76.36,58;0;0;0,words,10,-1,0,5.46,0,0,false,false,english,none,normal,false,false,false,,1727356914000
66f55feb66c51bbe1439903f,,135.03,100,135.03,86.23,53;0;0;0,words,10,-1,6,4.71,0,17.51,false,false,english,none,normal,false,false,false,,1727356907000
66f55abf66c51bbe143934a7,,133.79,100,133.79,78.09,50;0;0;0,words,10,-1,0,4.48,0,0,false,false,english,none,normal,false,false,false,,1727355583000
66f55ab966c51bbe14393436,,123.59,100,123.59,86.64,56;0;0;0,words,10,-1,0,5.44,0,0,false,false,english,none,normal,false,false,false,,1727355577000
66f55ab266c51bbe143933c8,,113.13,100,113.13,76.2,52;0;0;0,words,10,-1,1,5.52,0,0.93,false,false,english,none,normal,false,false,false,,1727355570000
66f55aa766c51bbe14393309,,106.41,98.08,106.41,55.22,50;0;0;0,words,10,-1,0,5.64,0,0,false,false,english,none,normal,false,false,false,,1727355559000
66f55a9f66c51bbe14393288,,124.94,100,124.94,86.9,52;0;0;0,words,10,-1,8,4.99,0,17.86,false,false,english,none,normal,false,false,false,,1727355551000
66f44c1666c51bbe142d8ee2,,125.07,100,125.07,58.99,53;0;0;0,words,10,-1,4,5.09,0,5.85,false,false,english,none,normal,false,false,false,,1727286294000
66f44c0666c51bbe142d8dc0,,115.82,100,115.82,88.58,54;0;0;0,words,10,-1,5,5.6,0,11.8,false,false,english,none,normal,false,false,false,,1727286278000
66f44bee66c51bbe142d8c0c,,101.82,97.87,101.82,65.9,46;0;0;0,words,10,-1,6,5.42,0,16.84,false,false,english,none,normal,false,false,false,,1727286254000
66f444b066c51bbe142d040c,,119.45,100,119.45,85.86,57;0;0;0,words,10,-1,4,5.73,0,8.76,false,false,english,none,normal,false,false,false,,1727284400000
66f4449666c51bbe142d0204,,127.07,96.36,127.07,48.42,53;0;0;0,words,10,-1,0,5.01,1,0,false,false,english,none,normal,false,false,false,,1727284374000
66f4449066c51bbe142d018d,,130.31,100,130.31,68.16,59;0;0;0,words,10,-1,3,5.43,0,2.54,false,false,english,none,normal,false,false,false,,1727284368000
66f4448366c51bbe142d008b,,130.73,100,130.73,58.55,46;0;0;0,words,10,-1,0,4.22,0,0,false,false,english,none,normal,false,false,false,,1727284355000
66f4441066c51bbe142cf737,,123.54,100,123.54,59.14,52;0;0;0,words,10,-1,1,5.05,0,4.18,false,false,english,none,normal,false,false,false,,1727284240000
66f4440466c51bbe142cf61f,,134.64,100,134.64,82.64,51;0;0;0,words,10,-1,2,4.55,0,6.41,false,false,english,none,normal,false,false,false,,1727284228000
66f443f666c51bbe142cf50c,,120.84,100,120.84,71.89,45;0;0;0,words,10,-1,6,4.47,0,12.54,false,false,english,none,normal,false,false,false,,1727284214000
66f4254966c51bbe142a955e,,130.29,100,130.29,64.69,46;0;0;0,words,10,-1,2,4.24,0,2.15,false,false,english,none,normal,false,false,false,,1727276361000
66f4252766c51bbe142a92aa,,107.71,100,107.71,90.16,51;0;0;0,words,10,-1,5,5.68,0,5.54,false,false,english,none,normal,false,false,false,,1727276327000
66f4250e66c51bbe142a908e,,132.42,100,132.42,68.68,48;0;0;0,words,10,-1,1,4.35,0,5.31,false,false,english,none,normal,false,false,false,,1727276302000
66f4250266c51bbe142a8f96,,127.9,100,127.9,78.74,58;0;0;0,words,10,-1,0,5.44,0,0,false,false,english,none,normal,false,false,false,,1727276290000
66f424fb66c51bbe142a8ef3,,126.33,100,126.33,77.57,50;0;0;0,words,10,-1,3,4.75,0,7.03,false,false,english,none,normal,false,false,false,,1727276283000
66f3014a66c51bbe141d4111,,106.02,100,106.02,58.05,54;0;0;0,words,10,-1,1,6.11,0,1.45,false,false,english,none,normal,false,false,false,,1727201610000
66f3014066c51bbe141d4068,,114.65,100,114.65,73.69,55;0;0;0,words,10,-1,0,5.76,0,0,false,false,english,none,normal,false,false,false,,1727201600000
66f3013866c51bbe141d3fd5,,109.08,100,109.08,81.73,50;0;0;0,words,10,-1,0,5.5,0,0,false,false,english,none,normal,false,false,false,,1727201592000
66f3013066c51bbe141d3f34,,120.35,100,120.35,85.61,57;0;0;0,words,10,-1,5,5.68,0,8.3,false,false,english,none,normal,false,false,false,,1727201584000
66f3011b66c51bbe141d3d95,,123.35,100,123.35,89.86,51;0;0;0,words,10,-1,0,4.96,0,0,false,false,english,none,normal,false,false,false,,1727201563000
66f3011566c51bbe141d3d15,,129.09,100,129.09,93.1,53;0;0;0,words,10,-1,0,4.93,0,0,false,false,english,none,normal,false,false,false,,1727201557000
66f3010e66c51bbe141d3c99,,120.05,100,120.05,91.06,45;0;0;0,words,10,-1,1,4.5,0,5.34,false,false,english,none,normal,false,false,false,,1727201550000
66f2ffd666c51bbe141d244b,,126.25,100,126.25,89.72,60;0;0;0,words,10,-1,4,5.7,0,3.02,false,false,english,none,normal,false,false,false,,1727201238000
66f2ffc566c51bbe141d2308,,143.06,100,143.06,59.04,50;0;0;0,words,10,-1,0,4.19,0,0,false,false,english,none,normal,false,false,false,,1727201221000
66f2ffbf66c51bbe141d22b2,,140.39,100,140.39,64.23,50;0;0;0,words,10,-1,1,4.27,0,1.22,false,false,english,none,normal,false,false,false,,1727201215000
66f2fec866c51bbe141d1036,,141.86,100,141.86,90.61,47;0;0;0,words,10,-1,0,3.98,0,0,false,false,english,none,normal,false,false,false,,1727200968000
66f2fec366c51bbe141d0fdd,,126.51,100,126.51,72.32,57;0;0;0,words,10,-1,0,5.41,0,0,false,false,english,none,normal,false,false,false,,1727200963000
66f2febb66c51bbe141d0f3a,,127.92,100,127.92,90.66,52;0;0;0,words,10,-1,3,4.88,0,8.49,false,false,english,none,normal,false,false,false,,1727200955000
66f2fd2366c51bbe141cf0c6,,108.07,98.18,116.55,83.54,51;0;0;1,words,10,-1,1,5.66,0,3.3,false,false,english,none,normal,false,false,false,,1727200547000
66eda9d466c51bbe14e30a1e,,124.51,100,124.51,59.69,52;0;0;0,words,10,-1,1,5.01,0,5.45,false,false,english,none,normal,false,false,false,,1726851540000
